po_id,supplier,destination_location,order_date,expected_receipt_date,order_status,currency,payment_terms_days
PO-20220511-002978,Hydroline Andina,CD Santiago,2022-05-11,2022-06-01,received,CLP,30
PO-20220512-001417,Maestranza Integral,CD Santiago,2022-05-12,2022-06-16,received,CLP,30
PO-20220512-001544,Hydroline Andina,CD Santiago,2022-05-12,2022-06-02,received,CLP,30
PO-20220512-003114,Tecfluid Norte,CD Santiago,2022-05-12,2022-07-06,received,CLP,30
PO-20220513-001819,Andes Motion,CD Santiago,2022-05-13,2022-08-11,received,CLP,45
PO-20220513-001951,Hydroline Andina,CD Santiago,2022-05-13,2022-06-03,received,CLP,30
PO-20220514-001598,Andes Motion,CD Santiago,2022-05-14,2022-08-12,received,CLP,45
PO-20220514-002013,Andes Motion,CD Santiago,2022-05-14,2022-08-12,received,CLP,45
PO-20220514-002997,Tecfluid Norte,CD Santiago,2022-05-14,2022-07-08,received,CLP,30
PO-20220515-000370,Hydroline Andina,CD Santiago,2022-05-15,2022-06-05,received,CLP,30
PO-20220515-000974,Pacific Seal Supply,CD Santiago,2022-05-15,2022-10-12,received,CLP,45
PO-20220515-001853,Pacific Seal Supply,CD Santiago,2022-05-15,2022-10-12,received,CLP,45
PO-20220515-002124,Hydroline Andina,CD Santiago,2022-05-15,2022-06-05,received,CLP,30
PO-20220515-002223,Industrial Flow Partners,CD Santiago,2022-05-15,2022-11-11,received,CLP,60
PO-20220515-002364,Hydroline Andina,CD Santiago,2022-05-15,2022-06-05,received,CLP,30
PO-20220516-000172,Hydroline Andina,CD Santiago,2022-05-16,2022-06-06,received,CLP,30
PO-20220516-000497,Industrial Flow Partners,CD Santiago,2022-05-16,2022-11-12,received,CLP,60
PO-20220516-001709,Hydroline Andina,CD Santiago,2022-05-16,2022-06-06,received,CLP,30
PO-20220516-003019,Hydroline Andina,CD Santiago,2022-05-16,2022-06-06,received,CLP,30
PO-20220517-003195,Maestranza Integral,CD Santiago,2022-05-17,2022-06-21,received,CLP,30
PO-20220518-000459,Industrial Flow Partners,CD Santiago,2022-05-18,2022-11-14,received,CLP,60
PO-20220519-000140,Hydroline Andina,CD Santiago,2022-05-19,2022-06-09,received,CLP,30
PO-20220519-001385,Hydroline Andina,CD Santiago,2022-05-19,2022-06-09,received,CLP,30
PO-20220520-002077,Hydroline Andina,CD Santiago,2022-05-20,2022-06-10,received,CLP,30
PO-20220520-002462,Hydroline Andina,CD Santiago,2022-05-20,2022-06-10,received,CLP,30
PO-20220521-000486,Industrial Flow Partners,CD Santiago,2022-05-21,2022-11-17,received,CLP,60
PO-20220521-000572,Andes Motion,CD Santiago,2022-05-21,2022-08-19,received,CLP,45
PO-20220521-000677,Industrial Flow Partners,CD Santiago,2022-05-21,2022-11-17,received,CLP,60
PO-20220521-001128,Maestranza Integral,CD Santiago,2022-05-21,2022-06-25,received,CLP,30
PO-20220521-002159,Industrial Flow Partners,CD Santiago,2022-05-21,2022-11-17,received,CLP,60
PO-20220521-002435,Hydroline Andina,CD Santiago,2022-05-21,2022-06-11,received,CLP,30
PO-20220522-000502,Industrial Flow Partners,CD Santiago,2022-05-22,2022-11-18,received,CLP,60
PO-20220522-000535,Maestranza Integral,CD Santiago,2022-05-22,2022-06-26,received,CLP,30
PO-20220522-002043,Maestranza Integral,CD Santiago,2022-05-22,2022-06-26,received,CLP,30
PO-20220522-002551,Maestranza Integral,CD Santiago,2022-05-22,2022-06-26,received,CLP,30
PO-20220522-002685,Maestranza Integral,CD Santiago,2022-05-22,2022-06-26,received,CLP,30
PO-20220522-003058,Maestranza Integral,CD Santiago,2022-05-22,2022-06-26,received,CLP,30
PO-20220523-000444,Industrial Flow Partners,CD Santiago,2022-05-23,2022-11-19,received,CLP,60
PO-20220523-001754,Pacific Seal Supply,CD Santiago,2022-05-23,2022-10-20,received,CLP,45
PO-20220523-001872,Tecfluid Norte,CD Santiago,2022-05-23,2022-07-17,received,CLP,30
PO-20220524-000765,Hydroline Andina,CD Santiago,2022-05-24,2022-06-14,received,CLP,30
PO-20220524-001662,Andes Motion,CD Santiago,2022-05-24,2022-08-22,received,CLP,45
PO-20220524-001931,Maestranza Integral,CD Santiago,2022-05-24,2022-06-28,received,CLP,30
PO-20220524-002243,Maestranza Integral,CD Santiago,2022-05-24,2022-06-28,received,CLP,30
PO-20220524-002400,Hydroline Andina,CD Santiago,2022-05-24,2022-06-14,received,CLP,30
PO-20220525-000987,Hydroline Andina,CD Santiago,2022-05-25,2022-06-15,received,CLP,30
PO-20220525-001648,Maestranza Integral,CD Santiago,2022-05-25,2022-06-29,received,CLP,30
PO-20220526-000093,Andes Motion,CD Santiago,2022-05-26,2022-08-24,received,CLP,45
PO-20220527-000670,Pacific Seal Supply,CD Santiago,2022-05-27,2022-10-24,received,CLP,45
PO-20220527-000950,Hydroline Andina,CD Santiago,2022-05-27,2022-06-17,received,CLP,30
PO-20220527-001405,Pacific Seal Supply,CD Santiago,2022-05-27,2022-10-24,received,CLP,45
PO-20220527-002518,Pacific Seal Supply,CD Santiago,2022-05-27,2022-10-24,received,CLP,45
PO-20220528-000612,Andes Motion,CD Santiago,2022-05-28,2022-08-26,received,CLP,45
PO-20220529-002167,Hydroline Andina,CD Santiago,2022-05-29,2022-06-19,received,CLP,30
PO-20220530-000343,Hydroline Andina,CD Santiago,2022-05-30,2022-06-20,received,CLP,30
PO-20220530-000856,Hydroline Andina,CD Santiago,2022-05-30,2022-06-20,received,CLP,30
PO-20220530-001180,Tecfluid Norte,CD Santiago,2022-05-30,2022-07-24,received,CLP,30
PO-20220530-001327,Tecfluid Norte,CD Santiago,2022-05-30,2022-07-24,received,CLP,30
PO-20220530-002770,Tecfluid Norte,CD Santiago,2022-05-30,2022-07-24,received,CLP,30
PO-20220531-001253,Maestranza Integral,CD Santiago,2022-05-31,2022-07-05,received,CLP,30
PO-20220601-000168,Andes Motion,CD Santiago,2022-06-01,2022-08-30,received,CLP,45
PO-20220601-001710,Hydroline Andina,CD Santiago,2022-06-01,2022-06-22,received,CLP,30
PO-20220601-001920,Tecfluid Norte,CD Santiago,2022-06-01,2022-07-26,received,CLP,30
PO-20220601-002877,Hydroline Andina,CD Santiago,2022-06-01,2022-06-22,received,CLP,30
PO-20220601-003180,Hydroline Andina,CD Santiago,2022-06-01,2022-06-22,received,CLP,30
PO-20220602-000698,Hydroline Andina,CD Santiago,2022-06-02,2022-06-23,received,CLP,30
PO-20220602-002619,Pacific Seal Supply,CD Santiago,2022-06-02,2022-10-30,received,CLP,45
PO-20220603-000435,Industrial Flow Partners,CD Santiago,2022-06-03,2022-11-30,received,CLP,60
PO-20220603-001557,Maestranza Integral,CD Santiago,2022-06-03,2022-07-08,received,CLP,30
PO-20220604-002099,Maestranza Integral,CD Santiago,2022-06-04,2022-07-09,received,CLP,30
PO-20220605-001197,Hydroline Andina,CD Santiago,2022-06-05,2022-06-26,received,CLP,30
PO-20220605-002793,Pacific Seal Supply,CD Santiago,2022-06-05,2022-11-02,received,CLP,45
PO-20220606-001418,Maestranza Integral,CD Santiago,2022-06-06,2022-07-11,received,CLP,30
PO-20220606-001580,Tecfluid Norte,CD Santiago,2022-06-06,2022-07-31,received,CLP,30
PO-20220606-002229,Andes Motion,CD Santiago,2022-06-06,2022-09-04,received,CLP,45
PO-20220607-000317,Andes Motion,CD Santiago,2022-06-07,2022-09-05,received,CLP,45
PO-20220607-001078,Maestranza Integral,CD Santiago,2022-06-07,2022-07-12,received,CLP,30
PO-20220607-001568,Pacific Seal Supply,CD Santiago,2022-06-07,2022-11-04,received,CLP,45
PO-20220607-001672,Maestranza Integral,CD Santiago,2022-06-07,2022-07-12,received,CLP,30
PO-20220608-002497,Tecfluid Norte,CD Santiago,2022-06-08,2022-08-02,received,CLP,30
PO-20220609-002382,Andes Motion,CD Santiago,2022-06-09,2022-09-07,received,CLP,45
PO-20220610-000371,Hydroline Andina,CD Santiago,2022-06-10,2022-07-01,received,CLP,30
PO-20220610-000536,Maestranza Integral,CD Santiago,2022-06-10,2022-07-15,received,CLP,30
PO-20220610-001694,Industrial Flow Partners,CD Santiago,2022-06-10,2022-12-07,received,CLP,60
PO-20220610-003010,Tecfluid Norte,CD Santiago,2022-06-10,2022-08-04,received,CLP,30
PO-20220610-003124,Andes Motion,CD Santiago,2022-06-10,2022-09-08,received,CLP,45
PO-20220611-001220,Hydroline Andina,CD Santiago,2022-06-11,2022-07-02,received,CLP,30
PO-20220611-003119,Pacific Seal Supply,CD Santiago,2022-06-11,2022-11-08,received,CLP,45
PO-20220612-002811,Maestranza Integral,CD Santiago,2022-06-12,2022-07-17,received,CLP,30
PO-20220612-002823,Industrial Flow Partners,CD Santiago,2022-06-12,2022-12-09,received,CLP,60
PO-20220613-000473,Maestranza Integral,CD Santiago,2022-06-13,2022-07-18,received,CLP,30
PO-20220613-002686,Maestranza Integral,CD Santiago,2022-06-13,2022-07-18,received,CLP,30
PO-20220613-003002,Andes Motion,CD Santiago,2022-06-13,2022-09-11,received,CLP,45
PO-20220614-000114,Andes Motion,CD Santiago,2022-06-14,2022-09-12,received,CLP,45
PO-20220614-000277,Industrial Flow Partners,CD Santiago,2022-06-14,2022-12-11,received,CLP,60
PO-20220614-000344,Hydroline Andina,CD Santiago,2022-06-14,2022-07-05,received,CLP,30
PO-20220614-001053,Andes Motion,CD Santiago,2022-06-14,2022-09-12,received,CLP,45
PO-20220614-001545,Hydroline Andina,CD Santiago,2022-06-14,2022-07-05,received,CLP,30
PO-20220615-001711,Hydroline Andina,CD Santiago,2022-06-15,2022-07-06,received,CLP,30
PO-20220615-002519,Pacific Seal Supply,CD Santiago,2022-06-15,2022-11-12,received,CLP,45
PO-20220616-001009,Andes Motion,CD Santiago,2022-06-16,2022-09-14,received,CLP,45
PO-20220616-001335,Andes Motion,CD Santiago,2022-06-16,2022-09-14,received,CLP,45
PO-20220617-001519,Pacific Seal Supply,CD Santiago,2022-06-17,2022-11-14,received,CLP,45
PO-20220617-002572,Maestranza Integral,CD Santiago,2022-06-17,2022-07-22,received,CLP,30
PO-20220617-003146,Pacific Seal Supply,CD Santiago,2022-06-17,2022-11-14,received,CLP,45
PO-20220619-001762,Maestranza Integral,CD Santiago,2022-06-19,2022-07-24,received,CLP,30
PO-20220620-002100,Maestranza Integral,CD Santiago,2022-06-20,2022-07-25,received,CLP,30
PO-20220621-001349,Tecfluid Norte,CD Santiago,2022-06-21,2022-08-15,received,CLP,30
PO-20220621-002230,Andes Motion,CD Santiago,2022-06-21,2022-09-19,received,CLP,45
PO-20220621-002715,Maestranza Integral,CD Santiago,2022-06-21,2022-07-26,received,CLP,30
PO-20220622-001079,Maestranza Integral,CD Santiago,2022-06-22,2022-07-27,received,CLP,30
PO-20220622-002249,Hydroline Andina,CD Santiago,2022-06-22,2022-07-13,received,CLP,30
PO-20220622-002338,Hydroline Andina,CD Santiago,2022-06-22,2022-07-13,received,CLP,30
PO-20220623-000173,Hydroline Andina,CD Santiago,2022-06-23,2022-07-14,received,CLP,30
PO-20220623-003033,Tecfluid Norte,CD Santiago,2022-06-23,2022-08-17,received,CLP,30
PO-20220624-000725,Hydroline Andina,CD Santiago,2022-06-24,2022-07-15,received,CLP,30
PO-20220625-002162,Pacific Seal Supply,CD Santiago,2022-06-25,2022-11-22,received,CLP,45
PO-20220626-001893,Tecfluid Norte,CD Santiago,2022-06-26,2022-08-20,received,CLP,30
PO-20220626-002463,Hydroline Andina,CD Santiago,2022-06-26,2022-07-17,received,CLP,30
PO-20220626-003083,Pacific Seal Supply,CD Santiago,2022-06-26,2022-11-23,received,CLP,45
PO-20220627-001508,Maestranza Integral,CD Santiago,2022-06-27,2022-08-01,received,CLP,30
PO-20220627-002896,Andes Motion,CD Santiago,2022-06-27,2022-09-25,received,CLP,45
PO-20220628-000857,Hydroline Andina,CD Santiago,2022-06-28,2022-07-19,received,CLP,30
PO-20220628-001331,Maestranza Integral,CD Santiago,2022-06-28,2022-08-02,received,CLP,30
PO-20220628-001622,Industrial Flow Partners,CD Santiago,2022-06-28,2022-12-25,received,CLP,60
PO-20220628-001649,Maestranza Integral,CD Santiago,2022-06-28,2022-08-02,received,CLP,30
PO-20220628-002925,Hydroline Andina,CD Santiago,2022-06-28,2022-07-19,received,CLP,30
PO-20220629-000141,Hydroline Andina,CD Santiago,2022-06-29,2022-07-20,received,CLP,30
PO-20220629-001129,Maestranza Integral,CD Santiago,2022-06-29,2022-08-03,received,CLP,30
PO-20220629-001300,Hydroline Andina,CD Santiago,2022-06-29,2022-07-20,received,CLP,30
PO-20220630-000752,Maestranza Integral,CD Santiago,2022-06-30,2022-08-04,received,CLP,30
PO-20220701-000404,Industrial Flow Partners,CD Santiago,2022-07-01,2022-12-28,received,CLP,60
PO-20220701-001569,Pacific Seal Supply,CD Santiago,2022-07-01,2022-11-28,received,CLP,45
PO-20220701-002322,Hydroline Andina,CD Santiago,2022-07-01,2022-07-22,received,CLP,30
PO-20220701-002620,Pacific Seal Supply,CD Santiago,2022-07-01,2022-11-28,received,CLP,45
PO-20220701-002832,Andes Motion,CD Santiago,2022-07-01,2022-09-29,received,CLP,45
PO-20220702-001419,Maestranza Integral,CD Santiago,2022-07-02,2022-08-06,received,CLP,30
PO-20220702-001786,Hydroline Andina,CD Santiago,2022-07-02,2022-07-23,received,CLP,30
PO-20220702-002078,Hydroline Andina,CD Santiago,2022-07-02,2022-07-23,received,CLP,30
PO-20220702-002979,Hydroline Andina,CD Santiago,2022-07-02,2022-07-23,received,CLP,30
PO-20220703-001373,Hydroline Andina,CD Santiago,2022-07-03,2022-07-24,received,CLP,30
PO-20220703-001520,Pacific Seal Supply,CD Santiago,2022-07-03,2022-11-30,received,CLP,45
PO-20220704-000951,Hydroline Andina,CD Santiago,2022-07-04,2022-07-25,received,CLP,30
PO-20220704-002278,Industrial Flow Partners,CD Santiago,2022-07-04,2022-12-31,received,CLP,60
PO-20220704-002676,Andes Motion,CD Santiago,2022-07-04,2022-10-02,received,CLP,45
PO-20220706-001073,Pacific Seal Supply,CD Santiago,2022-07-06,2022-12-03,received,CLP,45
PO-20220706-001181,Tecfluid Norte,CD Santiago,2022-07-06,2022-08-30,received,CLP,30
PO-20220706-001702,Maestranza Integral,CD Santiago,2022-07-06,2022-08-10,received,CLP,30
PO-20220706-002665,Maestranza Integral,CD Santiago,2022-07-06,2022-08-10,received,CLP,30
PO-20220706-002826,Andes Motion,CD Santiago,2022-07-06,2022-10-04,received,CLP,45
PO-20220708-000372,Hydroline Andina,CD Santiago,2022-07-08,2022-07-29,received,CLP,30
PO-20220708-002949,Andes Motion,CD Santiago,2022-07-08,2022-10-06,received,CLP,45
PO-20220709-000280,Andes Motion,CD Santiago,2022-07-09,2022-10-07,received,CLP,45
PO-20220709-002630,Andes Motion,CD Santiago,2022-07-09,2022-10-07,received,CLP,45
PO-20220710-000249,Hydroline Andina,CD Santiago,2022-07-10,2022-07-31,received,CLP,30
PO-20220710-000423,Tecfluid Norte,CD Santiago,2022-07-10,2022-09-03,received,CLP,30
PO-20220710-000620,Hydroline Andina,CD Santiago,2022-07-10,2022-07-31,received,CLP,30
PO-20220710-001191,Andes Motion,CD Santiago,2022-07-10,2022-10-08,received,CLP,45
PO-20220710-002259,Andes Motion,CD Santiago,2022-07-10,2022-10-08,received,CLP,45
PO-20220711-000678,Industrial Flow Partners,CD Santiago,2022-07-11,2023-01-07,received,CLP,60
PO-20220711-002606,Hydroline Andina,CD Santiago,2022-07-11,2022-08-01,received,CLP,30
PO-20220712-001909,Andes Motion,CD Santiago,2022-07-12,2022-10-10,received,CLP,45
PO-20220713-000312,Pacific Seal Supply,CD Santiago,2022-07-13,2022-12-10,received,CLP,45
PO-20220713-001062,Tecfluid Norte,CD Santiago,2022-07-13,2022-09-06,received,CLP,30
PO-20220713-001633,Industrial Flow Partners,CD Santiago,2022-07-13,2023-01-09,received,CLP,60
PO-20220713-001744,Pacific Seal Supply,CD Santiago,2022-07-13,2022-12-10,received,CLP,45
PO-20220713-001873,Tecfluid Norte,CD Santiago,2022-07-13,2022-09-06,received,CLP,30
PO-20220713-002588,Maestranza Integral,CD Santiago,2022-07-13,2022-08-17,received,CLP,30
PO-20220714-000517,Hydroline Andina,CD Santiago,2022-07-14,2022-08-04,received,CLP,30
PO-20220714-001490,Tecfluid Norte,CD Santiago,2022-07-14,2022-09-07,received,CLP,30
PO-20220714-001615,Maestranza Integral,CD Santiago,2022-07-14,2022-08-18,received,CLP,30
PO-20220715-000885,Hydroline Andina,CD Santiago,2022-07-15,2022-08-05,received,CLP,30
PO-20220715-003105,Hydroline Andina,CD Santiago,2022-07-15,2022-08-05,received,CLP,30
PO-20220718-000866,Hydroline Andina,CD Santiago,2022-07-18,2022-08-08,received,CLP,30
PO-20220719-001350,Tecfluid Norte,CD Santiago,2022-07-19,2022-09-12,received,CLP,30
PO-20220720-000331,Hydroline Andina,CD Santiago,2022-07-20,2022-08-10,received,CLP,30
PO-20220720-001221,Hydroline Andina,CD Santiago,2022-07-20,2022-08-10,received,CLP,30
PO-20220720-001996,Industrial Flow Partners,CD Santiago,2022-07-20,2023-01-16,received,CLP,60
PO-20220720-002926,Hydroline Andina,CD Santiago,2022-07-20,2022-08-10,received,CLP,30
PO-20220721-001101,Hydroline Andina,CD Santiago,2022-07-21,2022-08-11,received,CLP,30
PO-20220721-002573,Maestranza Integral,CD Santiago,2022-07-21,2022-08-25,received,CLP,30
PO-20220722-000924,Tecfluid Norte,CD Santiago,2022-07-22,2022-09-15,received,CLP,30
PO-20220722-002660,Andes Motion,CD Santiago,2022-07-22,2022-10-20,received,CLP,45
PO-20220722-003084,Pacific Seal Supply,CD Santiago,2022-07-22,2022-12-19,received,CLP,45
PO-20220723-002304,Andes Motion,CD Santiago,2022-07-23,2022-10-21,received,CLP,45
PO-20220723-002552,Maestranza Integral,CD Santiago,2022-07-23,2022-08-27,received,CLP,30
PO-20220724-002118,Hydroline Andina,CD Santiago,2022-07-24,2022-08-14,received,CLP,30
PO-20220725-001112,Andes Motion,CD Santiago,2022-07-25,2022-10-23,received,CLP,45
PO-20220725-002699,Hydroline Andina,CD Santiago,2022-07-25,2022-08-15,received,CLP,30
PO-20220726-001581,Tecfluid Norte,CD Santiago,2022-07-26,2022-09-19,received,CLP,30
PO-20220727-001473,Andes Motion,CD Santiago,2022-07-27,2022-10-25,received,CLP,45
PO-20220727-002151,Industrial Flow Partners,CD Santiago,2022-07-27,2023-01-23,received,CLP,60
PO-20220727-002401,Hydroline Andina,CD Santiago,2022-07-27,2022-08-17,received,CLP,30
PO-20220728-000074,Maestranza Integral,CD Santiago,2022-07-28,2022-09-01,received,CLP,30
PO-20220728-000952,Hydroline Andina,CD Santiago,2022-07-28,2022-08-18,received,CLP,30
PO-20220728-002121,Industrial Flow Partners,CD Santiago,2022-07-28,2023-01-24,received,CLP,60
PO-20220729-000302,Hydroline Andina,CD Santiago,2022-07-29,2022-08-19,received,CLP,30
PO-20220729-001276,Tecfluid Norte,CD Santiago,2022-07-29,2022-09-22,received,CLP,30
PO-20220729-001420,Maestranza Integral,CD Santiago,2022-07-29,2022-09-02,received,CLP,30
PO-20220729-002897,Andes Motion,CD Santiago,2022-07-29,2022-10-27,received,CLP,45
PO-20220730-000250,Hydroline Andina,CD Santiago,2022-07-30,2022-08-20,received,CLP,30
PO-20220731-002464,Hydroline Andina,CD Santiago,2022-07-31,2022-08-21,received,CLP,30
PO-20220801-000345,Hydroline Andina,CD Santiago,2022-08-01,2022-08-22,received,CLP,30
PO-20220801-002029,Hydroline Andina,CD Santiago,2022-08-01,2022-08-22,received,CLP,30
PO-20220802-000436,Industrial Flow Partners,CD Santiago,2022-08-02,2023-01-29,received,CLP,60
PO-20220803-000405,Industrial Flow Partners,CD Santiago,2022-08-03,2023-01-30,received,CLP,60
PO-20220803-001442,Tecfluid Norte,CD Santiago,2022-08-03,2022-09-27,received,CLP,30
PO-20220803-002980,Hydroline Andina,CD Santiago,2022-08-03,2022-08-24,received,CLP,30
PO-20220804-001010,Andes Motion,CD Santiago,2022-08-04,2022-11-02,received,CLP,45
PO-20220804-001135,Andes Motion,CD Santiago,2022-08-04,2022-11-02,received,CLP,45
PO-20220804-001406,Pacific Seal Supply,CD Santiago,2022-08-04,2023-01-01,received,CLP,45
PO-20220804-001797,Maestranza Integral,CD Santiago,2022-08-04,2022-09-08,received,CLP,30
PO-20220804-002171,Maestranza Integral,CD Santiago,2022-08-04,2022-09-08,received,CLP,30
PO-20220805-000174,Hydroline Andina,CD Santiago,2022-08-05,2022-08-26,received,CLP,30
PO-20220805-000373,Hydroline Andina,CD Santiago,2022-08-05,2022-08-26,received,CLP,30
PO-20220805-001374,Hydroline Andina,CD Santiago,2022-08-05,2022-08-26,received,CLP,30
PO-20220805-001599,Andes Motion,CD Santiago,2022-08-05,2022-11-03,received,CLP,45
PO-20220805-003106,Hydroline Andina,CD Santiago,2022-08-05,2022-08-26,received,CLP,30
PO-20220806-002759,Andes Motion,CD Santiago,2022-08-06,2022-11-04,received,CLP,45
PO-20220807-000652,Tecfluid Norte,CD Santiago,2022-08-07,2022-10-01,received,CLP,30
PO-20220807-000699,Hydroline Andina,CD Santiago,2022-08-07,2022-08-28,received,CLP,30
PO-20220807-002917,Pacific Seal Supply,CD Santiago,2022-08-07,2023-01-04,received,CLP,45
PO-20220808-003013,Pacific Seal Supply,CD Santiago,2022-08-08,2023-01-05,received,CLP,45
PO-20220809-000794,Maestranza Integral,CD Santiago,2022-08-09,2022-09-13,received,CLP,30
PO-20220809-001673,Maestranza Integral,CD Santiago,2022-08-09,2022-09-13,received,CLP,30
PO-20220810-000094,Andes Motion,CD Santiago,2022-08-10,2022-11-08,received,CLP,45
PO-20220810-000925,Tecfluid Norte,CD Santiago,2022-08-10,2022-10-04,received,CLP,30
PO-20220810-002589,Maestranza Integral,CD Santiago,2022-08-10,2022-09-14,received,CLP,30
PO-20220811-000278,Industrial Flow Partners,CD Santiago,2022-08-11,2023-02-07,received,CLP,60
