po_id,po_line_id,sku,ordered_qty,unit_cost,line_amount,moq_applied
PO-20220413-000531,PO-20220413-000531-L01,SKU-00110,14,826780.0,11574920.0,2
PO-20220413-000913,PO-20220413-000913-L01,SKU-00173,4,1029680.0,4118720.0,1
PO-20220413-001168,PO-20220413-001168-L01,SKU-00223,10,845972.0,8459720.0,2
PO-20220414-002036,PO-20220414-002036-L01,SKU-00394,8,627281.0,5018248.0,2
PO-20220414-002832,PO-20220414-002832-L01,SKU-00537,10,452476.0,4524760.0,10
PO-20220415-000038,PO-20220415-000038-L01,SKU-00014,8,2944947.0,23559576.0,2
PO-20220415-000266,PO-20220415-000266-L01,SKU-00059,6,272932.0,1637592.0,2
PO-20220415-000462,PO-20220415-000462-L01,SKU-00096,2,104418.0,208836.0,1
PO-20220415-001643,PO-20220415-001643-L01,SKU-00331,30,1595263.0,47857890.0,5
PO-20220415-002118,PO-20220415-002118-L01,SKU-00402,40,1377573.0,55102920.0,5
PO-20220415-002669,PO-20220415-002669-L01,SKU-00506,2,16209.0,32418.0,1
PO-20220415-003556,PO-20220415-003556-L01,SKU-00666,30,866562.0,25996860.0,10
PO-20220416-003402,PO-20220416-003402-L01,SKU-00638,4,172477.0,689908.0,2
PO-20220417-001067,PO-20220417-001067-L01,SKU-00204,2,127741.0,255482.0,2
PO-20220417-001933,PO-20220417-001933-L01,SKU-00380,46,5588778.0,257083788.0,1
PO-20220417-003393,PO-20220417-003393-L01,SKU-00636,5,494636.0,2473180.0,5
PO-20220417-003692,PO-20220417-003692-L01,SKU-00698,2,74799.0,149598.0,1
PO-20220418-002879,PO-20220418-002879-L01,SKU-00541,7,4752256.0,33265792.0,1
PO-20220418-003626,PO-20220418-003626-L01,SKU-00682,10,198732.0,1987320.0,2
PO-20220419-000485,PO-20220419-000485-L01,SKU-00099,10,1910692.0,19106920.0,10
PO-20220419-000682,PO-20220419-000682-L01,SKU-00135,35,4499003.0,157465105.0,5
PO-20220419-001600,PO-20220419-001600-L01,SKU-00313,11,81817.0,899987.0,1
PO-20220419-002325,PO-20220419-002325-L01,SKU-00441,5,899022.0,4495110.0,5
PO-20220420-000604,PO-20220420-000604-L01,SKU-00124,10,486666.0,4866660.0,5
PO-20220420-001467,PO-20220420-001467-L01,SKU-00291,28,3168484.0,88717552.0,2
PO-20220420-001774,PO-20220420-001774-L01,SKU-00354,5,3741697.0,18708485.0,5
PO-20220420-002008,PO-20220420-002008-L01,SKU-00391,12,229295.0,2751540.0,2
PO-20220421-001242,PO-20220421-001242-L01,SKU-00240,6,2575645.0,15453870.0,1
PO-20220421-001291,PO-20220421-001291-L01,SKU-00248,2,1006224.0,2012448.0,2
PO-20220421-001908,PO-20220421-001908-L01,SKU-00378,27,161248.0,4353696.0,1
PO-20220421-003011,PO-20220421-003011-L01,SKU-00567,10,5567764.0,55677640.0,5
PO-20220421-003856,PO-20220421-003856-L01,SKU-00734,9,755642.0,6800778.0,1
PO-20220421-004129,PO-20220421-004129-L01,SKU-00784,10,2574667.0,25746670.0,2
PO-20220422-000513,PO-20220422-000513-L01,SKU-00106,16,2821921.0,45150736.0,2
PO-20220422-001584,PO-20220422-001584-L01,SKU-00311,8,1785169.0,14281352.0,1
PO-20220422-002629,PO-20220422-002629-L01,SKU-00497,10,59474.0,594740.0,10
PO-20220422-003753,PO-20220422-003753-L01,SKU-00707,6,1184432.0,7106592.0,2
PO-20220423-001266,PO-20220423-001266-L01,SKU-00242,2,595882.0,1191764.0,1
PO-20220423-003463,PO-20220423-003463-L01,SKU-00651,24,1343707.0,32248968.0,2
PO-20220424-000135,PO-20220424-000135-L01,SKU-00031,4,515657.0,2062628.0,2
PO-20220424-003358,PO-20220424-003358-L01,SKU-00626,20,6745227.0,134904540.0,10
PO-20220424-003544,PO-20220424-003544-L01,SKU-00665,15,69014.0,1035210.0,1
PO-20220425-002367,PO-20220425-002367-L01,SKU-00449,16,592702.0,9483232.0,2
PO-20220425-002400,PO-20220425-002400-L01,SKU-00456,10,1231923.0,12319230.0,1
PO-20220425-003058,PO-20220425-003058-L01,SKU-00579,7,386193.0,2703351.0,1
PO-20220425-003669,PO-20220425-003669-L01,SKU-00693,25,2387978.0,59699450.0,5
PO-20220425-004016,PO-20220425-004016-L01,SKU-00765,20,803201.0,16064020.0,10
PO-20220426-000386,PO-20220426-000386-L01,SKU-00074,10,614655.0,6146550.0,2
PO-20220426-002286,PO-20220426-002286-L01,SKU-00434,15,62363.0,935445.0,5
PO-20220426-002384,PO-20220426-002384-L01,SKU-00455,31,3551030.0,110081930.0,1
PO-20220426-003927,PO-20220426-003927-L01,SKU-00748,5,1240500.0,6202500.0,5
PO-20220427-002959,PO-20220427-002959-L01,SKU-00555,5,1618776.0,8093880.0,5
PO-20220427-003084,PO-20220427-003084-L01,SKU-00581,14,1547800.0,21669200.0,1
PO-20220427-003300,PO-20220427-003300-L01,SKU-00616,8,1449914.0,11599312.0,2
PO-20220428-001138,PO-20220428-001138-L01,SKU-00218,3,633852.0,1901556.0,1
PO-20220428-002464,PO-20220428-002464-L01,SKU-00470,4,351051.0,1404204.0,2
PO-20220428-003818,PO-20220428-003818-L01,SKU-00727,36,32100.0,1155600.0,2
PO-20220428-003945,PO-20220428-003945-L01,SKU-00749,10,21981.0,219810.0,5
PO-20220428-004212,PO-20220428-004212-L01,SKU-00795,9,428883.0,3859947.0,1
PO-20220429-001330,PO-20220429-001330-L01,SKU-00261,5,197813.0,989065.0,5
PO-20220429-001639,PO-20220429-001639-L01,SKU-00330,2,3229942.0,6459884.0,2
PO-20220429-002169,PO-20220429-002169-L01,SKU-00413,4,371199.0,1484796.0,2
PO-20220429-003530,PO-20220429-003530-L01,SKU-00664,10,3308006.0,33080060.0,2
PO-20220429-004061,PO-20220429-004061-L01,SKU-00777,20,146552.0,2931040.0,10
PO-20220430-000234,PO-20220430-000234-L01,SKU-00052,5,2677908.0,13389540.0,5
PO-20220430-000875,PO-20220430-000875-L01,SKU-00168,10,915629.0,9156290.0,5
PO-20220430-001032,PO-20220430-001032-L01,SKU-00198,14,270495.0,3786930.0,2
PO-20220430-002509,PO-20220430-002509-L01,SKU-00480,15,1372536.0,20588040.0,5
PO-20220430-003145,PO-20220430-003145-L01,SKU-00587,20,503045.0,10060900.0,10
PO-20220501-001731,PO-20220501-001731-L01,SKU-00351,2,772312.0,1544624.0,1
PO-20220501-003987,PO-20220501-003987-L01,SKU-00759,8,1219476.0,9755808.0,2
PO-20220502-000156,PO-20220502-000156-L01,SKU-00038,12,1064439.0,12773268.0,2
PO-20220502-000837,PO-20220502-000837-L01,SKU-00161,3,642376.0,1927128.0,1
PO-20220502-002474,PO-20220502-002474-L01,SKU-00471,10,2962768.0,29627680.0,5
PO-20220503-003021,PO-20220503-003021-L01,SKU-00571,5,3074669.0,15373345.0,5
PO-20220504-000649,PO-20220504-000649-L01,SKU-00129,4,285235.0,1140940.0,2
PO-20220504-000715,PO-20220504-000715-L01,SKU-00138,2,4028375.0,8056750.0,1
PO-20220504-000794,PO-20220504-000794-L01,SKU-00155,6,121226.0,727356.0,1
PO-20220504-001064,PO-20220504-001064-L01,SKU-00203,4,2768766.0,11075064.0,2
PO-20220505-000644,PO-20220505-000644-L01,SKU-00128,5,117830.0,589150.0,5
PO-20220505-000669,PO-20220505-000669-L01,SKU-00134,5,292849.0,1464245.0,5
PO-20220505-001909,PO-20220505-001909-L01,SKU-00378,24,157617.0,3782808.0,1
PO-20220505-002037,PO-20220505-002037-L01,SKU-00394,4,659429.0,2637716.0,2
PO-20220505-002183,PO-20220505-002183-L01,SKU-00415,4,2249674.0,8998696.0,2
PO-20220505-003510,PO-20220505-003510-L01,SKU-00659,5,1398806.0,6994030.0,5
PO-20220505-003777,PO-20220505-003777-L01,SKU-00713,5,69461.0,347305.0,5
PO-20220506-001169,PO-20220506-001169-L01,SKU-00223,44,887242.0,39038648.0,2
PO-20220506-002601,PO-20220506-002601-L01,SKU-00494,11,553502.0,6088522.0,1
PO-20220506-003642,PO-20220506-003642-L01,SKU-00688,5,1110124.0,5550620.0,1
PO-20220506-003845,PO-20220506-003845-L01,SKU-00733,2,299826.0,599652.0,2
PO-20220507-001993,PO-20220507-001993-L01,SKU-00388,4,358750.0,1435000.0,1
PO-20220507-003422,PO-20220507-003422-L01,SKU-00641,45,638545.0,28734525.0,5
PO-20220508-000702,PO-20220508-000702-L01,SKU-00137,11,3263523.0,35898753.0,1
PO-20220508-001785,PO-20220508-001785-L01,SKU-00355,10,1751055.0,17510550.0,5
PO-20220508-003567,PO-20220508-003567-L01,SKU-00667,7,438574.0,3070018.0,1
PO-20220509-001397,PO-20220509-001397-L01,SKU-00275,4,1441608.0,5766432.0,2
PO-20220509-001934,PO-20220509-001934-L01,SKU-00380,26,5840737.0,151859162.0,1
PO-20220509-002240,PO-20220509-002240-L01,SKU-00423,40,5665.0,226600.0,10
PO-20220510-002880,PO-20220510-002880-L01,SKU-00541,8,4663283.0,37306264.0,1
PO-20220511-000286,PO-20220511-000286-L01,SKU-00062,70,78936.0,5525520.0,10
PO-20220511-000844,PO-20220511-000844-L01,SKU-00163,5,42442.0,212210.0,5
PO-20220511-001418,PO-20220511-001418-L01,SKU-00281,10,136798.0,1367980.0,2
PO-20220511-003036,PO-20220511-003036-L01,SKU-00574,4,987917.0,3951668.0,2
PO-20220511-003464,PO-20220511-003464-L01,SKU-00651,28,1345273.0,37667644.0,2
PO-20220512-000895,PO-20220512-000895-L01,SKU-00170,5,1596605.0,7983025.0,5
PO-20220512-001700,PO-20220512-001700-L01,SKU-00343,10,100146.0,1001460.0,1
PO-20220512-002346,PO-20220512-002346-L01,SKU-00444,5,73168.0,365840.0,5
PO-20220512-002385,PO-20220512-002385-L01,SKU-00455,29,3449622.0,100039038.0,1
PO-20220513-002758,PO-20220513-002758-L01,SKU-00524,2,765166.0,1530332.0,2
PO-20220513-003697,PO-20220513-003697-L01,SKU-00699,16,283054.0,4528864.0,2
PO-20220514-003689,PO-20220514-003689-L01,SKU-00695,2,2516170.0,5032340.0,1
PO-20220514-004062,PO-20220514-004062-L01,SKU-00777,20,142770.0,2855400.0,10
PO-20220515-000064,PO-20220515-000064-L01,SKU-00017,4,165798.0,663192.0,2
PO-20220515-001110,PO-20220515-001110-L01,SKU-00214,10,1651792.0,16517920.0,10
PO-20220515-001468,PO-20220515-001468-L01,SKU-00291,32,3186185.0,101957920.0,2
PO-20220516-000923,PO-20220516-000923-L01,SKU-00176,15,64336.0,965040.0,5
PO-20220516-001674,PO-20220516-001674-L01,SKU-00337,14,1195758.0,16740612.0,1
PO-20220516-002931,PO-20220516-002931-L01,SKU-00553,4,1762422.0,7049688.0,2
PO-20220516-003221,PO-20220516-003221-L01,SKU-00602,4,88618.0,354472.0,1
PO-20220516-004017,PO-20220516-004017-L01,SKU-00765,40,825921.0,33036840.0,10
PO-20220516-004194,PO-20220516-004194-L01,SKU-00793,10,1006766.0,10067660.0,5
PO-20220517-001004,PO-20220517-001004-L01,SKU-00196,30,4108061.0,123241830.0,10
PO-20220517-001925,PO-20220517-001925-L01,SKU-00379,10,475494.0,4754940.0,5
PO-20220518-000022,PO-20220518-000022-L01,SKU-00009,3,104329.0,312987.0,1
PO-20220518-002368,PO-20220518-002368-L01,SKU-00449,16,604432.0,9670912.0,2
PO-20220518-002852,PO-20220518-002852-L01,SKU-00540,30,208973.0,6269190.0,10
PO-20220518-003824,PO-20220518-003824-L01,SKU-00729,10,3039224.0,30392240.0,5
PO-20220518-004094,PO-20220518-004094-L01,SKU-00782,3,427479.0,1282437.0,1
PO-20220519-000876,PO-20220519-000876-L01,SKU-00168,5,956942.0,4784710.0,5
PO-20220519-001497,PO-20220519-001497-L01,SKU-00294,3,351273.0,1053819.0,1
PO-20220519-001585,PO-20220519-001585-L01,SKU-00311,4,1734764.0,6939056.0,1
PO-20220519-003734,PO-20220519-003734-L01,SKU-00704,13,3844392.0,49977096.0,1
PO-20220521-000010,PO-20220521-000010-L01,SKU-00005,5,847625.0,4238125.0,1
PO-20220521-001725,PO-20220521-001725-L01,SKU-00349,15,6811685.0,102175275.0,5
PO-20220521-001851,PO-20220521-001851-L01,SKU-00370,14,105176.0,1472464.0,2
PO-20220521-002580,PO-20220521-002580-L01,SKU-00489,8,2053929.0,16431432.0,1
PO-20220521-003012,PO-20220521-003012-L01,SKU-00567,5,5863350.0,29316750.0,5
PO-20220521-003233,PO-20220521-003233-L01,SKU-00605,12,2489161.0,29869932.0,2
PO-20220521-003366,PO-20220521-003366-L01,SKU-00629,5,932391.0,4661955.0,5
PO-20220522-001083,PO-20220522-001083-L01,SKU-00206,4,1332380.0,5329520.0,2
PO-20220522-001267,PO-20220522-001267-L01,SKU-00242,4,606142.0,2424568.0,1
PO-20220522-001841,PO-20220522-001841-L01,SKU-00369,10,381246.0,3812460.0,1
PO-20220523-000966,PO-20220523-000966-L01,SKU-00187,10,189383.0,1893830.0,5
PO-20220523-001644,PO-20220523-001644-L01,SKU-00331,30,1488767.0,44663010.0,5
PO-20220523-001649,PO-20220523-001649-L01,SKU-00332,2,597824.0,1195648.0,1
PO-20220523-002065,PO-20220523-002065-L01,SKU-00396,10,158890.0,1588900.0,5
PO-20220523-003288,PO-20220523-003288-L01,SKU-00613,2,298824.0,597648.0,2
PO-20220524-001415,PO-20220524-001415-L01,SKU-00278,6,124766.0,748596.0,2
PO-20220524-003085,PO-20220524-003085-L01,SKU-00581,8,1560297.0,12482376.0,1
PO-20220524-003411,PO-20220524-003411-L01,SKU-00639,6,4263456.0,25580736.0,2
PO-20220525-000005,PO-20220525-000005-L01,SKU-00003,2,479014.0,958028.0,1
PO-20220525-000104,PO-20220525-000104-L01,SKU-00024,4,27607.0,110428.0,1
PO-20220525-000205,PO-20220525-000205-L01,SKU-00049,2,439074.0,878148.0,1
PO-20220525-001357,PO-20220525-001357-L01,SKU-00264,2,229406.0,458812.0,1
PO-20220525-001371,PO-20220525-001371-L01,SKU-00268,2,1133201.0,2266402.0,2
PO-20220525-003015,PO-20220525-003015-L01,SKU-00568,4,70688.0,282752.0,2
PO-20220525-003105,PO-20220525-003105-L01,SKU-00582,17,1395911.0,23730487.0,1
PO-20220526-002510,PO-20220526-002510-L01,SKU-00480,20,1421034.0,28420680.0,5
PO-20220526-003323,PO-20220526-003323-L01,SKU-00618,7,1433372.0,10033604.0,1
PO-20220527-001710,PO-20220527-001710-L01,SKU-00346,4,920012.0,3680048.0,2
PO-20220527-002602,PO-20220527-002602-L01,SKU-00494,19,558541.0,10612279.0,1
PO-20220527-003244,PO-20220527-003244-L01,SKU-00608,15,2647793.0,39716895.0,1
PO-20220528-001170,PO-20220528-001170-L01,SKU-00223,24,856157.0,20547768.0,2
PO-20220528-002301,PO-20220528-002301-L01,SKU-00436,8,642487.0,5139896.0,1
PO-20220528-002915,PO-20220528-002915-L01,SKU-00550,2,4572759.0,9145518.0,1
PO-20220528-003394,PO-20220528-003394-L01,SKU-00636,5,468874.0,2344370.0,5
PO-20220529-002038,PO-20220529-002038-L01,SKU-00394,4,651450.0,2605800.0,2
PO-20220529-002780,PO-20220529-002780-L01,SKU-00529,5,23341.0,116705.0,5
PO-20220529-003754,PO-20220529-003754-L01,SKU-00707,6,1180127.0,7080762.0,2
PO-20220529-003984,PO-20220529-003984-L01,SKU-00758,2,1301202.0,2602404.0,2
PO-20220530-000334,PO-20220530-000334-L01,SKU-00068,10,1908468.0,19084680.0,5
PO-20220530-003075,PO-20220530-003075-L01,SKU-00580,2,3176628.0,6353256.0,1
PO-20220530-003121,PO-20220530-003121-L01,SKU-00583,20,387806.0,7756120.0,10
PO-20220530-003545,PO-20220530-003545-L01,SKU-00665,5,69390.0,346950.0,1
PO-20220530-003698,PO-20220530-003698-L01,SKU-00699,10,276054.0,2760540.0,2
PO-20220531-001469,PO-20220531-001469-L01,SKU-00291,22,3144845.0,69186590.0,2
PO-20220601-002231,PO-20220601-002231-L01,SKU-00422,5,558271.0,2791355.0,5
PO-20220601-002687,PO-20220601-002687-L01,SKU-00509,46,340618.0,15668428.0,2
PO-20220601-002889,PO-20220601-002889-L01,SKU-00542,2,224889.0,449778.0,1
PO-20220602-000662,PO-20220602-000662-L01,SKU-00133,3,568016.0,1704048.0,1
PO-20220602-001566,PO-20220602-001566-L01,SKU-00308,16,1334289.0,21348624.0,2
PO-20220602-002723,PO-20220602-002723-L01,SKU-00514,10,518083.0,5180830.0,5
PO-20220603-000258,PO-20220603-000258-L01,SKU-00058,4,434702.0,1738808.0,1
PO-20220603-002139,PO-20220603-002139-L01,SKU-00407,3,361045.0,1083135.0,1
PO-20220604-000215,PO-20220604-000215-L01,SKU-00051,15,2494099.0,37411485.0,1
PO-20220604-000634,PO-20220604-000634-L01,SKU-00127,4,1797330.0,7189320.0,2
PO-20220604-001616,PO-20220604-001616-L01,SKU-00321,26,1533486.0,39870636.0,2
PO-20220604-002937,PO-20220604-002937-L01,SKU-00554,30,896970.0,26909100.0,10
PO-20220604-003963,PO-20220604-003963-L01,SKU-00753,5,780888.0,3904440.0,1
PO-20220605-000877,PO-20220605-000877-L01,SKU-00168,10,960319.0,9603190.0,5
PO-20220605-001273,PO-20220605-001273-L01,SKU-00243,5,3117230.0,15586150.0,1
PO-20220605-001694,PO-20220605-001694-L01,SKU-00341,15,132546.0,1988190.0,5
PO-20220606-002211,PO-20220606-002211-L01,SKU-00419,6,859318.0,5155908.0,1
PO-20220606-002744,PO-20220606-002744-L01,SKU-00519,6,7115.0,42690.0,2
PO-20220606-003857,PO-20220606-003857-L01,SKU-00734,13,769396.0,10002148.0,1
PO-20220608-000008,PO-20220608-000008-L01,SKU-00004,3,200702.0,602106.0,1
PO-20220608-000605,PO-20220608-000605-L01,SKU-00124,5,488654.0,2443270.0,5
PO-20220608-000896,PO-20220608-000896-L01,SKU-00170,5,1498136.0,7490680.0,5
PO-20220608-001234,PO-20220608-001234-L01,SKU-00238,14,1594596.0,22324344.0,1
PO-20220609-000065,PO-20220609-000065-L01,SKU-00017,4,166034.0,664136.0,2
PO-20220609-001111,PO-20220609-001111-L01,SKU-00214,30,1702324.0,51069720.0,10
PO-20220609-002816,PO-20220609-002816-L01,SKU-00536,8,369312.0,2954496.0,2
PO-20220610-000326,PO-20220610-000326-L01,SKU-00067,10,92592.0,925920.0,5
PO-20220610-001308,PO-20220610-001308-L01,SKU-00256,5,42103.0,210515.0,1
PO-20220610-001742,PO-20220610-001742-L01,SKU-00352,20,1481217.0,29624340.0,10
PO-20220610-004155,PO-20220610-004155-L01,SKU-00785,4,315771.0,1263084.0,2
PO-20220611-003059,PO-20220611-003059-L01,SKU-00579,36,394670.0,14208120.0,1
PO-20220611-003086,PO-20220611-003086-L01,SKU-00581,13,1481187.0,19255431.0,1
PO-20220611-004163,PO-20220611-004163-L01,SKU-00787,5,411666.0,2058330.0,5
PO-20220612-000854,PO-20220612-000854-L01,SKU-00165,13,40123.0,521599.0,1
PO-20220612-001341,PO-20220612-001341-L01,SKU-00263,19,18754.0,356326.0,1
PO-20220612-002127,PO-20220612-002127-L01,SKU-00405,16,238644.0,3818304.0,2
PO-20220612-002974,PO-20220612-002974-L01,SKU-00557,3,114908.0,344724.0,1
PO-20220612-003306,PO-20220612-003306-L01,SKU-00617,15,686301.0,10294515.0,5
PO-20220613-000157,PO-20220613-000157-L01,SKU-00038,6,980088.0,5880528.0,2
PO-20220613-001431,PO-20220613-001431-L01,SKU-00282,10,1405302.0,14053020.0,2
PO-20220613-002989,PO-20220613-002989-L01,SKU-00563,5,3751258.0,18756290.0,5
PO-20220614-003146,PO-20220614-003146-L01,SKU-00587,30,538402.0,16152060.0,10
PO-20220615-000463,PO-20220615-000463-L01,SKU-00096,2,104803.0,209606.0,1
PO-20220615-000526,PO-20220615-000526-L01,SKU-00109,10,310744.0,3107440.0,2
PO-20220615-000950,PO-20220615-000950-L01,SKU-00184,8,1364825.0,10918600.0,2
PO-20220615-001842,PO-20220615-001842-L01,SKU-00369,8,381172.0,3049376.0,1
PO-20220615-002039,PO-20220615-002039-L01,SKU-00394,6,653273.0,3919638.0,2
PO-20220615-002853,PO-20220615-002853-L01,SKU-00540,50,207092.0,10354600.0,10
PO-20220615-003335,PO-20220615-003335-L01,SKU-00622,26,1664744.0,43283344.0,1
PO-20220615-003699,PO-20220615-003699-L01,SKU-00699,26,275869.0,7172594.0,2
PO-20220615-003825,PO-20220615-003825-L01,SKU-00729,20,3037891.0,60757820.0,5
PO-20220616-001675,PO-20220616-001675-L01,SKU-00337,44,1167688.0,51378272.0,1
PO-20220616-002107,PO-20220616-002107-L01,SKU-00401,20,79020.0,1580400.0,1
PO-20220616-004108,PO-20220616-004108-L01,SKU-00783,81,159124.0,12889044.0,1
PO-20220617-002119,PO-20220617-002119-L01,SKU-00402,20,1387665.0,27753300.0,5
PO-20220617-002336,PO-20220617-002336-L01,SKU-00442,6,357176.0,2143056.0,2
PO-20220617-002759,PO-20220617-002759-L01,SKU-00524,2,730337.0,1460674.0,2
PO-20220617-004008,PO-20220617-004008-L01,SKU-00763,4,474492.0,1897968.0,2
PO-20220618-000582,PO-20220618-000582-L01,SKU-00122,19,64169.0,1219211.0,1
PO-20220618-002158,PO-20220618-002158-L01,SKU-00412,4,1896305.0,7585220.0,2
PO-20220618-003018,PO-20220618-003018-L01,SKU-00569,5,380306.0,1901530.0,5
PO-20220618-003289,PO-20220618-003289-L01,SKU-00613,6,317777.0,1906662.0,2
PO-20220619-002444,PO-20220619-002444-L01,SKU-00464,12,9245.0,110940.0,1
PO-20220619-002581,PO-20220619-002581-L01,SKU-00489,29,2224882.0,64521578.0,1
PO-20220620-000272,PO-20220620-000272-L01,SKU-00060,5,110783.0,553915.0,5
PO-20220620-001935,PO-20220620-001935-L01,SKU-00380,25,6007592.0,150189800.0,1
PO-20220620-002423,PO-20220620-002423-L01,SKU-00460,5,615866.0,3079330.0,5
PO-20220621-000486,PO-20220621-000486-L01,SKU-00099,20,1977359.0,39547180.0,10
PO-20220621-001512,PO-20220621-001512-L01,SKU-00299,2,4869018.0,9738036.0,1
PO-20220621-003184,PO-20220621-003184-L01,SKU-00591,15,114577.0,1718655.0,5
PO-20220621-003465,PO-20220621-003465-L01,SKU-00651,36,1409974.0,50759064.0,2
PO-20220622-000216,PO-20220622-000216-L01,SKU-00051,10,2714541.0,27145410.0,1
PO-20220622-000878,PO-20220622-000878-L01,SKU-00168,15,908580.0,13628700.0,5
PO-20220622-002024,PO-20220622-002024-L01,SKU-00392,6,190408.0,1142448.0,2
PO-20220622-003367,PO-20220622-003367-L01,SKU-00629,5,932218.0,4661090.0,5
PO-20220622-003670,PO-20220622-003670-L01,SKU-00693,20,2271623.0,45432460.0,5
PO-20220622-003985,PO-20220622-003985-L01,SKU-00758,2,1353848.0,2707696.0,2
PO-20220623-001068,PO-20220623-001068-L01,SKU-00204,2,121451.0,242902.0,2
PO-20220623-001527,PO-20220623-001527-L01,SKU-00301,2,1421180.0,2842360.0,1
PO-20220623-001775,PO-20220623-001775-L01,SKU-00354,5,3954953.0,19774765.0,5
PO-20220623-002306,PO-20220623-002306-L01,SKU-00437,4,228179.0,912716.0,2
PO-20220623-004053,PO-20220623-004053-L01,SKU-00775,4,279195.0,1116780.0,1
PO-20220624-001134,PO-20220624-001134-L01,SKU-00217,4,50216.0,200864.0,2
PO-20220624-001971,PO-20220624-001971-L01,SKU-00382,5,1867002.0,9335010.0,5
PO-20220624-003133,PO-20220624-003133-L01,SKU-00585,8,1904777.0,15238216.0,1
PO-20220624-003245,PO-20220624-003245-L01,SKU-00608,16,2789587.0,44633392.0,1
PO-20220624-004030,PO-20220624-004030-L01,SKU-00769,6,406502.0,2439012.0,2
PO-20220625-001411,PO-20220625-001411-L01,SKU-00277,10,1070138.0,10701380.0,2
PO-20220625-002084,PO-20220625-002084-L01,SKU-00397,34,1042835.0,35456390.0,2
PO-20220625-002630,PO-20220625-002630-L01,SKU-00497,10,59934.0,599340.0,10
PO-20220625-003295,PO-20220625-003295-L01,SKU-00614,4,1530443.0,6121772.0,1
PO-20220627-000142,PO-20220627-000142-L01,SKU-00033,6,46730.0,280380.0,2
PO-20220627-001248,PO-20220627-001248-L01,SKU-00241,58,3214145.0,186420410.0,2
PO-20220627-001440,PO-20220627-001440-L01,SKU-00284,6,913036.0,5478216.0,2
PO-20220627-001803,PO-20220627-001803-L01,SKU-00359,8,1101137.0,8809096.0,1
PO-20220627-003735,PO-20220627-003735-L01,SKU-00704,7,3649398.0,25545786.0,1
PO-20220628-000435,PO-20220628-000435-L01,SKU-00086,4,549427.0,2197708.0,2
PO-20220628-000546,PO-20220628-000546-L01,SKU-00112,10,103482.0,1034820.0,5
PO-20220629-002591,PO-20220629-002591-L01,SKU-00492,36,1800187.0,64806732.0,1
PO-20220630-000066,PO-20220630-000066-L01,SKU-00017,4,175019.0,700076.0,2
PO-20220701-002009,PO-20220701-002009-L01,SKU-00391,6,217291.0,1303746.0,2
PO-20220702-000044,PO-20220702-000044-L01,SKU-00015,40,3726151.0,149046040.0,10
PO-20220702-000606,PO-20220702-000606-L01,SKU-00124,15,485368.0,7280520.0,5
PO-20220702-000723,PO-20220702-000723-L01,SKU-00139,2,2111205.0,4222410.0,2
PO-20220702-001759,PO-20220702-001759-L01,SKU-00353,2,1350326.0,2700652.0,2
PO-20220702-003956,PO-20220702-003956-L01,SKU-00751,4,21035.0,84140.0,2
PO-20220703-001158,PO-20220703-001158-L01,SKU-00222,3,336515.0,1009545.0,1
PO-20220703-002760,PO-20220703-002760-L01,SKU-00524,4,735665.0,2942660.0,2
