receipt_id,po_id,po_line_id,sku,supplier,location,receipt_date,received_qty,unit_cost,total_cost,receipt_status
GR-20220509-002824,PO-20220312-002549,PO-20220312-002549-L01,SKU-00487,Tecfluid Norte,CD Santiago,2022-05-09,65,3415581.0,222012765.0,received
GR-20220509-003781,PO-20220417-003393,PO-20220417-003393-L01,SKU-00636,Hydroline Andina,CD Santiago,2022-05-09,5,494636.0,2473180.0,received
GR-20220510-002126,PO-20220417-001933,PO-20220417-001933-L01,SKU-00380,Hydroline Andina,CD Santiago,2022-05-10,46,5588778.0,257083788.0,received
GR-20220510-004344,PO-20220312-003905,PO-20220312-003905-L01,SKU-00745,Tecfluid Norte,CD Santiago,2022-05-10,2,1354159.0,2708318.0,received
GR-20220511-000628,PO-20220315-000580,PO-20220315-000580-L01,SKU-00122,Tecfluid Norte,CD Santiago,2022-05-11,32,69129.0,2212128.0,received
GR-20220511-001100,PO-20220406-001003,PO-20220406-001003-L01,SKU-00196,Maestranza Integral,CD Santiago,2022-05-11,50,4008027.0,200401350.0,received
GR-20220512-002808,PO-20220402-002535,PO-20220402-002535-L01,SKU-00483,Maestranza Integral,CD Santiago,2022-05-12,5,1523686.0,7618430.0,received
GR-20220513-002541,PO-20220329-002300,PO-20220329-002300-L01,SKU-00436,Tecfluid Norte,CD Santiago,2022-05-13,2,587078.0,1174156.0,received
GR-20220513-004288,PO-20220421-003856,PO-20220421-003856-L01,SKU-00734,Hydroline Andina,CD Santiago,2022-05-13,6,755642.0,4533852.0,partial
GR-20220513-004592,PO-20220421-004129,PO-20220421-004129-L01,SKU-00784,Hydroline Andina,CD Santiago,2022-05-13,6,2574667.0,15448002.0,partial
GR-20220514-001414,PO-20220421-001291,PO-20220421-001291-L01,SKU-00248,Hydroline Andina,CD Santiago,2022-05-14,2,1006224.0,2012448.0,received
GR-20220514-002695,PO-20220408-002436,PO-20220408-002436-L01,SKU-00461,Maestranza Integral,CD Santiago,2022-05-14,3,3269050.0,9807150.0,received
GR-20220514-003158,PO-20220409-002851,PO-20220409-002851-L01,SKU-00540,Hydroline Andina,CD Santiago,2022-05-14,20,199197.0,3983940.0,received
GR-20220514-003907,PO-20220218-003509,PO-20220218-003509-L01,SKU-00659,Andes Motion,CD Santiago,2022-05-14,10,1361884.0,13618840.0,received
GR-20220515-002022,PO-20220208-001840,PO-20220208-001840-L01,SKU-00369,Andes Motion,CD Santiago,2022-05-15,10,362707.0,3627070.0,received
GR-20220515-004038,PO-20220418-003626,PO-20220418-003626-L01,SKU-00682,Maestranza Integral,CD Santiago,2022-05-15,10,198732.0,1987320.0,received
GR-20220516-000285,PO-20220415-000266,PO-20220415-000266-L01,SKU-00059,Maestranza Integral,CD Santiago,2022-05-16,6,272932.0,1637592.0,received
GR-20220517-001259,PO-20220311-001148,PO-20220311-001148-L01,SKU-00219,Andes Motion,CD Santiago,2022-05-17,2,462569.0,925138.0,received
GR-20220517-001387,PO-20220315-001265,PO-20220315-001265-L01,SKU-00242,Tecfluid Norte,CD Santiago,2022-05-17,4,579214.0,2316856.0,received
GR-20220518-002065,PO-20220412-001878,PO-20220412-001878-L01,SKU-00374,Maestranza Integral,CD Santiago,2022-05-18,7,239592.0,1677144.0,received
GR-20220518-004112,PO-20220323-003696,PO-20220323-003696-L01,SKU-00699,Tecfluid Norte,CD Santiago,2022-05-18,18,266881.0,4803858.0,received
GR-20220518-004276,PO-20220306-003844,PO-20220306-003844-L01,SKU-00733,Andes Motion,CD Santiago,2022-05-18,2,305341.0,610682.0,received
GR-20220519-000229,PO-20220212-000214,PO-20220212-000214-L01,SKU-00051,Andes Motion,CD Santiago,2022-05-19,55,2468540.0,135769700.0,received
GR-20220519-000760,PO-20220409-000701,PO-20220409-000701-L01,SKU-00137,Maestranza Integral,CD Santiago,2022-05-19,4,3080997.0,12323988.0,partial
GR-20220519-003946,PO-20220203-003543,PO-20220203-003543-L01,SKU-00665,Andes Motion,CD Santiago,2022-05-19,8,74605.0,596840.0,received
GR-20220520-000430,PO-20220406-000398,PO-20220406-000398-L01,SKU-00077,Tecfluid Norte,CD Santiago,2022-05-20,1,1098558.0,1098558.0,partial
GR-20220520-000736,PO-20220129-000680,PO-20220129-000680-L01,SKU-00135,Andes Motion,CD Santiago,2022-05-20,30,4666987.0,140009610.0,received
GR-20220520-002778,PO-20220430-002509,PO-20220430-002509-L01,SKU-00480,Hydroline Andina,CD Santiago,2022-05-20,5,1372536.0,6862680.0,partial
GR-20220520-004369,PO-20220426-003927,PO-20220426-003927-L01,SKU-00748,Hydroline Andina,CD Santiago,2022-05-20,5,1240500.0,6202500.0,received
GR-20220521-000960,PO-20220430-000875,PO-20220430-000875-L01,SKU-00168,Hydroline Andina,CD Santiago,2022-05-21,10,915629.0,9156290.0,received
GR-20220521-001170,PO-20220417-001067,PO-20220417-001067-L01,SKU-00204,Maestranza Integral,CD Santiago,2022-05-21,2,127741.0,255482.0,received
GR-20220521-002420,PO-20220219-002191,PO-20220219-002191-L01,SKU-00416,Andes Motion,CD Santiago,2022-05-21,8,115118.0,920944.0,received
GR-20220521-003497,PO-20220430-003145,PO-20220430-003145-L01,SKU-00587,Hydroline Andina,CD Santiago,2022-05-21,20,503045.0,10060900.0,received
GR-20220521-003790,PO-20220416-003402,PO-20220416-003402-L01,SKU-00638,Maestranza Integral,CD Santiago,2022-05-21,4,172477.0,689908.0,received
GR-20220521-004517,PO-20220224-004060,PO-20220224-004060-L01,SKU-00777,Andes Motion,CD Santiago,2022-05-21,10,135275.0,1352750.0,partial
GR-20220522-002396,PO-20220429-002169,PO-20220429-002169-L01,SKU-00413,Hydroline Andina,CD Santiago,2022-05-22,4,371199.0,1484796.0,received
GR-20220522-004567,PO-20220306-004105,PO-20220306-004105-L01,SKU-00783,Andes Motion,CD Santiago,2022-05-22,25,157271.0,3931775.0,received
GR-20220522-004646,PO-20220205-004180,PO-20220205-004180-L01,SKU-00791,Andes Motion,CD Santiago,2022-05-22,30,153307.0,4599210.0,received
GR-20220523-001455,PO-20220429-001330,PO-20220429-001330-L01,SKU-00261,Hydroline Andina,CD Santiago,2022-05-23,5,197813.0,989065.0,received
GR-20220523-002212,PO-20220420-002008,PO-20220420-002008-L01,SKU-00391,Maestranza Integral,CD Santiago,2022-05-23,12,229295.0,2751540.0,received
GR-20220523-002879,PO-20220506-002601,PO-20220506-002601-L01,SKU-00494,Hydroline Andina,CD Santiago,2022-05-23,11,553502.0,6088522.0,received
GR-20220523-003349,PO-20220503-003021,PO-20220503-003021-L01,SKU-00571,Hydroline Andina,CD Santiago,2022-05-23,5,3074669.0,15373345.0,received
GR-20220523-004682,PO-20220428-004212,PO-20220428-004212-L01,SKU-00795,Maestranza Integral,CD Santiago,2022-05-23,9,428883.0,3859947.0,received
GR-20220524-000724,PO-20220505-000669,PO-20220505-000669-L01,SKU-00134,Hydroline Andina,CD Santiago,2022-05-24,5,292849.0,1464245.0,received
GR-20220524-001249,PO-20220428-001138,PO-20220428-001138-L01,SKU-00218,Hydroline Andina,CD Santiago,2022-05-24,3,633852.0,1901556.0,received
GR-20220524-002911,PO-20220422-002629,PO-20220422-002629-L01,SKU-00497,Maestranza Integral,CD Santiago,2022-05-24,10,59474.0,594740.0,received
GR-20220524-002942,PO-20220210-002659,PO-20220210-002659-L01,SKU-00502,Andes Motion,CD Santiago,2022-05-24,3,243707.0,731121.0,received
GR-20220525-001441,PO-20220321-001317,PO-20220321-001317-L01,SKU-00257,Tecfluid Norte,CD Santiago,2022-05-25,10,114943.0,1149430.0,partial
GR-20220525-003621,PO-20220306-003259,PO-20220306-003259-L01,SKU-00609,Andes Motion,CD Santiago,2022-05-25,2,13514.0,27028.0,partial
GR-20220526-003424,PO-20220427-003084,PO-20220427-003084-L01,SKU-00581,Maestranza Integral,CD Santiago,2022-05-26,14,1547800.0,21669200.0,received
GR-20220527-000431,PO-20220406-000398,PO-20220406-000398-L01,SKU-00077,Tecfluid Norte,CD Santiago,2022-05-27,2,1098558.0,2197116.0,received
GR-20220527-002368,PO-20220408-002147,PO-20220408-002147-L01,SKU-00409,Tecfluid Norte,CD Santiago,2022-05-27,4,3319795.0,13279180.0,received
GR-20220527-003971,PO-20220305-003566,PO-20220305-003566-L01,SKU-00667,Andes Motion,CD Santiago,2022-05-27,4,442724.0,1770896.0,received
GR-20220528-000761,PO-20220409-000701,PO-20220409-000701-L01,SKU-00137,Maestranza Integral,CD Santiago,2022-05-28,4,3080997.0,12323988.0,received
GR-20220528-002243,PO-20220505-002037,PO-20220505-002037-L01,SKU-00394,Hydroline Andina,CD Santiago,2022-05-28,2,659429.0,1318858.0,partial
GR-20220528-002342,PO-20220226-002125,PO-20220226-002125-L01,SKU-00403,Andes Motion,CD Santiago,2022-05-28,8,581032.0,4648256.0,received
GR-20220528-002779,PO-20220430-002509,PO-20220430-002509-L01,SKU-00480,Hydroline Andina,CD Santiago,2022-05-28,10,1372536.0,13725360.0,received
GR-20220528-004593,PO-20220421-004129,PO-20220421-004129-L01,SKU-00784,Hydroline Andina,CD Santiago,2022-05-28,4,2574667.0,10298668.0,received
GR-20220529-003799,PO-20220329-003410,PO-20220329-003410-L01,SKU-00639,Tecfluid Norte,CD Santiago,2022-05-29,4,4455687.0,17822748.0,received
GR-20220529-004387,PO-20220428-003945,PO-20220428-003945-L01,SKU-00749,Maestranza Integral,CD Santiago,2022-05-29,10,21981.0,219810.0,received
GR-20220530-000069,PO-20220308-000063,PO-20220308-000063-L01,SKU-00017,Andes Motion,CD Santiago,2022-05-30,4,162929.0,651716.0,received
GR-20220531-003054,PO-20220513-002758,PO-20220513-002758-L01,SKU-00524,Hydroline Andina,CD Santiago,2022-05-31,2,765166.0,1530332.0,received
GR-20220531-004206,PO-20220505-003777,PO-20220505-003777-L01,SKU-00713,Hydroline Andina,CD Santiago,2022-05-31,5,69461.0,347305.0,received
GR-20220531-004289,PO-20220421-003856,PO-20220421-003856-L01,SKU-00734,Hydroline Andina,CD Santiago,2022-05-31,3,755642.0,2266926.0,received
GR-20220601-000501,PO-20220415-000462,PO-20220415-000462-L01,SKU-00096,Tecfluid Norte,CD Santiago,2022-06-01,2,104418.0,208836.0,received
GR-20220601-000526,PO-20220403-000484,PO-20220403-000484-L01,SKU-00099,Tecfluid Norte,CD Santiago,2022-06-01,20,1954719.0,39094380.0,received
GR-20220601-000629,PO-20220402-000581,PO-20220402-000581-L01,SKU-00122,Tecfluid Norte,CD Santiago,2022-06-01,26,65039.0,1691014.0,received
GR-20220601-001442,PO-20220321-001317,PO-20220321-001317-L01,SKU-00257,Tecfluid Norte,CD Santiago,2022-06-01,8,114943.0,919544.0,received
GR-20220601-002578,PO-20220227-002334,PO-20220227-002334-L01,SKU-00442,Andes Motion,CD Santiago,2022-06-01,4,380314.0,1521256.0,received
GR-20220601-003027,PO-20220315-002735,PO-20220315-002735-L01,SKU-00517,Andes Motion,CD Santiago,2022-06-01,10,107917.0,1079170.0,received
GR-20220601-003465,PO-20220227-003120,PO-20220227-003120-L01,SKU-00583,Andes Motion,CD Santiago,2022-06-01,10,398252.0,3982520.0,received
GR-20220602-000144,PO-20220124-000132,PO-20220124-000132-L01,SKU-00031,Pacific Seal Supply,CD Santiago,2022-06-02,4,504190.0,2016760.0,received
GR-20220602-002127,PO-20220509-001934,PO-20220509-001934-L01,SKU-00380,Hydroline Andina,CD Santiago,2022-06-02,12,5840737.0,70088844.0,partial
GR-20220602-002590,PO-20220512-002346,PO-20220512-002346-L01,SKU-00444,Hydroline Andina,CD Santiago,2022-06-02,5,73168.0,365840.0,received
GR-20220602-003603,PO-20220303-003243,PO-20220303-003243-L01,SKU-00608,Andes Motion,CD Santiago,2022-06-02,7,2644360.0,18510520.0,received
GR-20220602-004081,PO-20220214-003667,PO-20220214-003667-L01,SKU-00693,Andes Motion,CD Santiago,2022-06-02,10,2228051.0,22280510.0,received
GR-20220603-001167,PO-20220504-001064,PO-20220504-001064-L01,SKU-00203,Maestranza Integral,CD Santiago,2022-06-03,4,2768766.0,11075064.0,received
GR-20220604-000306,PO-20220403-000285,PO-20220403-000285-L01,SKU-00062,Tecfluid Norte,CD Santiago,2022-06-04,20,81771.0,1635420.0,received
GR-20220604-000984,PO-20220512-000895,PO-20220512-000895-L01,SKU-00170,Hydroline Andina,CD Santiago,2022-06-04,5,1596605.0,7983025.0,received
GR-20220604-001801,PO-20220101-001638,PO-20220101-001638-L01,SKU-00330,Industrial Flow Partners,CD Santiago,2022-06-04,2,3130653.0,6261306.0,received
GR-20220604-003119,PO-20220303-002815,PO-20220303-002815-L01,SKU-00536,Andes Motion,CD Santiago,2022-06-04,30,373557.0,11206710.0,received
GR-20220604-003280,PO-20220427-002959,PO-20220427-002959-L01,SKU-00555,Maestranza Integral,CD Santiago,2022-06-04,5,1618776.0,8093880.0,received
GR-20220605-000576,PO-20220413-000531,PO-20220413-000531-L01,SKU-00110,Tecfluid Norte,CD Santiago,2022-06-05,14,826780.0,11574920.0,received
GR-20220605-002295,PO-20220401-002083,PO-20220401-002083-L01,SKU-00397,Tecfluid Norte,CD Santiago,2022-06-05,26,1073387.0,27908062.0,received
GR-20220605-003358,PO-20220221-003030,PO-20220221-003030-L01,SKU-00573,Andes Motion,CD Santiago,2022-06-05,4,1190944.0,4763776.0,received
GR-20220605-004433,PO-20220501-003987,PO-20220501-003987-L01,SKU-00759,Maestranza Integral,CD Santiago,2022-06-05,8,1219476.0,9755808.0,received
GR-20220606-001367,PO-20220119-001246,PO-20220119-001246-L01,SKU-00241,Pacific Seal Supply,CD Santiago,2022-06-06,90,3231501.0,290835090.0,received
GR-20220606-003810,PO-20220101-003420,PO-20220101-003420-L01,SKU-00641,Industrial Flow Partners,CD Santiago,2022-06-06,5,641125.0,3205625.0,partial
GR-20220607-000961,PO-20220519-000876,PO-20220519-000876-L01,SKU-00168,Hydroline Andina,CD Santiago,2022-06-07,5,956942.0,4784710.0,received
GR-20220607-002421,PO-20220307-002192,PO-20220307-002192-L01,SKU-00416,Andes Motion,CD Santiago,2022-06-07,4,114907.0,459628.0,received
GR-20220607-003159,PO-20220518-002852,PO-20220518-002852-L01,SKU-00540,Hydroline Andina,CD Santiago,2022-06-07,30,208973.0,6269190.0,received
GR-20220608-000452,PO-20220312-000417,PO-20220312-000417-L01,SKU-00082,Andes Motion,CD Santiago,2022-06-08,10,352964.0,3529640.0,received
GR-20220608-004518,PO-20220224-004060,PO-20220224-004060-L01,SKU-00777,Andes Motion,CD Santiago,2022-06-08,20,135275.0,2705500.0,received
GR-20220609-001531,PO-20220509-001397,PO-20220509-001397-L01,SKU-00275,Maestranza Integral,CD Santiago,2022-06-09,4,1441608.0,5766432.0,received
GR-20220609-002128,PO-20220509-001934,PO-20220509-001934-L01,SKU-00380,Hydroline Andina,CD Santiago,2022-06-09,14,5840737.0,81770318.0,received
GR-20220609-002244,PO-20220505-002037,PO-20220505-002037-L01,SKU-00394,Hydroline Andina,CD Santiago,2022-06-09,2,659429.0,1318858.0,received
GR-20220609-003994,PO-20220309-003586,PO-20220309-003586-L01,SKU-00670,Andes Motion,CD Santiago,2022-06-09,16,1100977.0,17615632.0,received
GR-20220610-002579,PO-20220321-002335,PO-20220321-002335-L01,SKU-00442,Andes Motion,CD Santiago,2022-06-10,4,376326.0,1505304.0,received
GR-20220610-004054,PO-20220506-003642,PO-20220506-003642-L01,SKU-00688,Maestranza Integral,CD Santiago,2022-06-10,3,1110124.0,3330372.0,partial
GR-20220610-004363,PO-20220226-003921,PO-20220226-003921-L01,SKU-00747,Andes Motion,CD Santiago,2022-06-10,14,3560354.0,49844956.0,received
GR-20220611-002474,PO-20220509-002240,PO-20220509-002240-L01,SKU-00423,Maestranza Integral,CD Santiago,2022-06-11,10,5665.0,56650.0,partial
GR-20220611-004254,PO-20220518-003824,PO-20220518-003824-L01,SKU-00729,Hydroline Andina,CD Santiago,2022-06-11,10,3039224.0,30392240.0,received
GR-20220613-000527,PO-20220419-000485,PO-20220419-000485-L01,SKU-00099,Tecfluid Norte,CD Santiago,2022-06-13,10,1910692.0,19106920.0,received
GR-20220613-000653,PO-20220420-000604,PO-20220420-000604-L01,SKU-00124,Tecfluid Norte,CD Santiago,2022-06-13,10,486666.0,4866660.0,received
GR-20220613-000681,PO-20220201-000628,PO-20220201-000628-L01,SKU-00126,Pacific Seal Supply,CD Santiago,2022-06-13,2,84923.0,169846.0,received
GR-20220614-000414,PO-20220128-000384,PO-20220128-000384-L01,SKU-00074,Pacific Seal Supply,CD Santiago,2022-06-14,2,648966.0,1297932.0,received
GR-20220614-001269,PO-20220406-001157,PO-20220406-001157-L01,SKU-00222,Andes Motion,CD Santiago,2022-06-14,28,321272.0,8995616.0,received
GR-20220614-003622,PO-20220306-003259,PO-20220306-003259-L01,SKU-00609,Andes Motion,CD Santiago,2022-06-14,2,13514.0,27028.0,received
GR-20220614-004568,PO-20220323-004106,PO-20220323-004106-L01,SKU-00783,Andes Motion,CD Santiago,2022-06-14,48,160923.0,7724304.0,received
GR-20220615-000762,PO-20220508-000702,PO-20220508-000702-L01,SKU-00137,Maestranza Integral,CD Santiago,2022-06-15,11,3263523.0,35898753.0,received
GR-20220615-001188,PO-20220522-001083,PO-20220522-001083-L01,SKU-00206,Hydroline Andina,CD Santiago,2022-06-15,4,1332380.0,5329520.0,received
GR-20220615-002410,PO-20220505-002183,PO-20220505-002183-L01,SKU-00415,Tecfluid Norte,CD Santiago,2022-06-15,2,2249674.0,4499348.0,partial
GR-20220616-000006,PO-20220525-000005,PO-20220525-000005-L01,SKU-00003,Hydroline Andina,CD Santiago,2022-06-16,2,479014.0,958028.0,received
GR-20220616-000011,PO-20220521-000010,PO-20220521-000010-L01,SKU-00005,Hydroline Andina,CD Santiago,2022-06-16,5,847625.0,4238125.0,received
GR-20220616-000220,PO-20220525-000205,PO-20220525-000205-L01,SKU-00049,Hydroline Andina,CD Santiago,2022-06-16,2,439074.0,878148.0,received
GR-20220616-001611,PO-20220420-001467,PO-20220420-001467-L01,SKU-00291,Tecfluid Norte,CD Santiago,2022-06-16,28,3168484.0,88717552.0,received
GR-20220616-002780,PO-20220526-002510,PO-20220526-002510-L01,SKU-00480,Hydroline Andina,CD Santiago,2022-06-16,10,1421034.0,14210340.0,partial
GR-20220617-000169,PO-20220502-000156,PO-20220502-000156-L01,SKU-00038,Tecfluid Norte,CD Santiago,2022-06-17,12,1064439.0,12773268.0,received
GR-20220617-004055,PO-20220506-003642,PO-20220506-003642-L01,SKU-00688,Maestranza Integral,CD Santiago,2022-06-17,2,1110124.0,2220248.0,received
GR-20220618-001101,PO-20220517-001004,PO-20220517-001004-L01,SKU-00196,Maestranza Integral,CD Santiago,2022-06-18,30,4108061.0,123241830.0,received
GR-20220618-001741,PO-20220422-001584,PO-20220422-001584-L01,SKU-00311,Tecfluid Norte,CD Santiago,2022-06-18,4,1785169.0,7140676.0,partial
GR-20220618-002245,PO-20220529-002038,PO-20220529-002038-L01,SKU-00394,Hydroline Andina,CD Santiago,2022-06-18,4,651450.0,2605800.0,received
GR-20220619-001388,PO-20220423-001266,PO-20220423-001266-L01,SKU-00242,Tecfluid Norte,CD Santiago,2022-06-19,2,595882.0,1191764.0,received
GR-20220619-003230,PO-20220528-002915,PO-20220528-002915-L01,SKU-00550,Hydroline Andina,CD Santiago,2022-06-19,2,4572759.0,9145518.0,received
GR-20220619-003782,PO-20220528-003394,PO-20220528-003394-L01,SKU-00636,Hydroline Andina,CD Santiago,2022-06-19,5,468874.0,2344370.0,received
GR-20220619-004705,PO-20220310-004232,PO-20220310-004232-L01,SKU-00798,Andes Motion,CD Santiago,2022-06-19,40,7331.0,293240.0,received
GR-20220620-000614,PO-20220309-000566,PO-20220309-000566-L01,SKU-00118,Andes Motion,CD Santiago,2022-06-20,10,4024575.0,40245750.0,received
GR-20220620-001761,PO-20220419-001600,PO-20220419-001600-L01,SKU-00313,Tecfluid Norte,CD Santiago,2022-06-20,11,81817.0,899987.0,received
GR-20220620-003425,PO-20220524-003085,PO-20220524-003085-L01,SKU-00581,Maestranza Integral,CD Santiago,2022-06-20,8,1560297.0,12482376.0,received
GR-20220621-000122,PO-20220211-000112,PO-20220211-000112-L01,SKU-00026,Pacific Seal Supply,CD Santiago,2022-06-21,22,1425174.0,31353828.0,received
GR-20220621-000189,PO-20220401-000175,PO-20220401-000175-L01,SKU-00041,Andes Motion,CD Santiago,2022-06-21,5,6131.0,30655.0,received
GR-20220621-001721,PO-20220602-001566,PO-20220602-001566-L01,SKU-00308,Hydroline Andina,CD Santiago,2022-06-21,16,1334289.0,21348624.0,received
GR-20220621-002228,PO-20220125-002023,PO-20220125-002023-L01,SKU-00392,Pacific Seal Supply,CD Santiago,2022-06-21,6,191018.0,1146108.0,received
GR-20220621-002880,PO-20220527-002602,PO-20220527-002602-L01,SKU-00494,Hydroline Andina,CD Santiago,2022-06-21,19,558541.0,10612279.0,received
GR-20220621-002972,PO-20220601-002687,PO-20220601-002687-L01,SKU-00509,Hydroline Andina,CD Santiago,2022-06-21,46,340618.0,15668428.0,received
GR-20220621-003413,PO-20220530-003075,PO-20220530-003075-L01,SKU-00580,Hydroline Andina,CD Santiago,2022-06-21,2,3176628.0,6353256.0,received
GR-20220621-003811,PO-20220101-003420,PO-20220101-003420-L01,SKU-00641,Industrial Flow Partners,CD Santiago,2022-06-21,15,641125.0,9616875.0,received
GR-20220622-001362,PO-20220322-001241,PO-20220322-001241-L01,SKU-00240,Andes Motion,CD Santiago,2022-06-22,3,2731919.0,8195757.0,received
GR-20220622-001401,PO-20220205-001279,PO-20220205-001279-L01,SKU-00245,Pacific Seal Supply,CD Santiago,2022-06-22,8,202514.0,1620112.0,received
GR-20220622-001556,PO-20220511-001418,PO-20220511-001418-L01,SKU-00281,Maestranza Integral,CD Santiago,2022-06-22,10,136798.0,1367980.0,received
GR-20220622-003200,PO-20220601-002889,PO-20220601-002889-L01,SKU-00542,Hydroline Andina,CD Santiago,2022-06-22,2,224889.0,449778.0,received
